pwsId,year,analyteCode,pwsName,countyServed,cityServed,waterSource,mean,max,populationServed,fips,
"1130016","2016","Nitrate","Stacy","Chisago","Stacy","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1426","27025"
"1130017","2016","Nitrate","Taylors Falls","Chisago","Taylors Falls","Groundwater","1.5 mg/L","1.8 mg/L","967","27025"
"1130018","2016","Nitrate","Wyoming","Chisago","Wyoming","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","3597","27025"
"1130019","2016","Nitrate","Birchwood Terrace","Chisago","Wyoming","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","200","27025"
"1130020","2016","Nitrate","River Bend Mobile Home Park, Inc.","Chisago","Wyoming","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","100","27025"
"1130024","2016","Nitrate","Liberty Ponds Development","Chisago","Wyoming","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","110","27025"
"1140001","2016","Nitrate","Barnesville","Clay","Barnesville","Groundwater","0.12 mg/L","0.12 mg/L","2600","27027"
"1140002","2016","Nitrate","Comstock","Clay","Comstock","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","95","27027"
"1140003","2016","Nitrate","Dilworth","Clay","Dilworth","Purchased Surface Water","0.11 mg/L","0.11 mg/L","4024","27027"
"1140012","2016","Nitrate","Felton","Clay","Felton","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","171","27027"
"1140014","2016","Nitrate","Georgetown","Clay","Georgetown","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","90","27027"
"1140005","2016","Nitrate","Glyndon","Clay","Glyndon","Groundwater","0.25 mg/L","0.25 mg/L","1393","27027"
"1140016","2016","Nitrate","John Bouton Housing Development","Clay","Glyndon","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","69","27027"
"1140020","2016","Nitrate","Spring Prairie Colony","Clay","Glyndon","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","170","27027"
"1140006","2016","Nitrate","Hawley","Clay","Hawley","Groundwater","0.81 mg/L","0.81 mg/L","2094","27027"
"1140007","2016","Nitrate","Hitterdal","Clay","Hitterdal","Groundwater","0.11 mg/L","0.11 mg/L","201","27027"
"1140008","2016","Nitrate","Moorhead","Clay","Moorhead","Surface Water","0.11 mg/L","0.11 mg/L","40000","27027"
"1140010","2016","Nitrate","Sabin","Clay","Sabin","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","522","27027"
"1140011","2016","Nitrate","Ulen","Clay","Ulen","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","547","27027"
"1150001","2016","Nitrate","Bagley","Clearwater","Bagley","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1407","27029"
"1150003","2016","Nitrate","Clearbrook","Clearwater","Clearbrook","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","519","27029"
"1150005","2016","Nitrate","Gonvick","Clearwater","Gonvick","Groundwater","0.95 mg/L","0.95 mg/L","284","27029"
"1160001","2016","Nitrate","Grand Marais","Cook","Grand Marais","Surface Water","0.34 mg/L","0.34 mg/L","1419","27031"
"1160006","2016","Nitrate","Pine Mountain Mobile Home Court","Cook","Grand Marais","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","60","27031"
"1170008","2016","Nitrate","Bingham Lake","Cottonwood","Bingham Lake","Groundwater","1.1 mg/L","1.1 mg/L","126","27033"
"1170010","2016","Nitrate","Delft","Cottonwood","Delft","Purchased Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","58","27033"
"1170002","2016","Nitrate","Jeffers","Cottonwood","Jeffers","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","369","27033"
"1170009","2016","Nitrate","Red Rock Rural Water System","Cottonwood","Jeffers","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","7897","27033"
"1170003","2016","Nitrate","Mountain Lake","Cottonwood","Mountain Lake","Groundwater","0.33 mg/L","0.33 mg/L","2100","27033"
"1170011","2016","Nitrate","Neuhof Hutterian Brethren","Cottonwood","Mountain Lake","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","55","27033"
"1170004","2016","Nitrate","Storden","Cottonwood","Storden","Purchased Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","215","27033"
"1170005","2016","Nitrate","Westbrook","Cottonwood","Westbrook","Groundwater","0.34 mg/L","0.35 mg/L","739","27033"
"1170006","2016","Nitrate","Windom","Cottonwood","Windom","Groundwater","1.1 mg/L","1.1 mg/L","4646","27033"
"1180027","2016","Nitrate","Baxter","Crow Wing","Baxter","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","7610","27035"
"1180002","2016","Nitrate","Brainerd","Crow Wing","Brainerd","Groundwater","0.46 mg/L","0.46 mg/L","13590","27035"
"1180003","2016","Nitrate","Supreme Mobile Home Park","Crow Wing","Brainerd","Groundwater","0.4 mg/L","0.4 mg/L","35","27035"
"1180005","2016","Nitrate","Lazy Acres Trailer Park","Crow Wing","Brainerd","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","50","27035"
"1180030","2016","Nitrate","Crow Wing Estates","Crow Wing","Brainerd","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","180","27035"
"1180040","2016","Nitrate","Deer Run Mobile Resort","Crow Wing","Brainerd","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","32","27035"
"1180047","2016","Nitrate","Breezy Point Resort","Crow Wing","Breezy Point","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","440","27035"
"1180008","2016","Nitrate","Crosby","Crow Wing","Crosby","Groundwater","0.3 mg/L","0.3 mg/L","2386","27035"
"1180028","2016","Nitrate","Chatham Park","Crow Wing","Crosslake","Groundwater","1.355 mg/L","2.1 mg/L","84","27035"
"1180036","2016","Nitrate","Nelsons East Shore Landing","Crow Wing","Crosslake","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","45","27035"
"1180038","2016","Nitrate","Golden Horizons Assisted Living Facility","Crow Wing","Crosslake","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","35","27035"
"1180011","2016","Nitrate","Cuyuna","Crow Wing","Deerwood","Groundwater","0.16 mg/L","0.16 mg/L","124","27035"
"1180012","2016","Nitrate","Deerwood","Crow Wing","Deerwood","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","532","27035"
"1180045","2016","Nitrate","Knieff's Shore Acres","Crow Wing","Deerwood","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","100","27035"
"1180016","2016","Nitrate","Bob's Trailer Park","Crow Wing","Garrison","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","90","27035"
"1180041","2016","Nitrate","Garrison Trailer Park, Inc.","Crow Wing","Garrison","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","40","27035"
"1180017","2016","Nitrate","Ironton","Crow Wing","Ironton","Groundwater","0.2 mg/L","0.2 mg/L","572","27035"
"1180032","2016","Nitrate","Interlachen","Crow Wing","Nisswa","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","50","27035"
"1180035","2016","Nitrate","White Pine Villas","Crow Wing","Nisswa","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","29","27035"
"1180042","2016","Nitrate","Hills Crossing Senior Living","Crow Wing","Nisswa","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","42","27035"
"1180019","2016","Nitrate","Pequot Lakes","Crow Wing","Pequot Lakes","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1200","27035"
"1180034","2016","Nitrate","Heritage House of Pequot Lakes","Crow Wing","Pequot Lakes","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","130","27035"
"1180025","2016","Nitrate","Riverton","Crow Wing","Riverton","Groundwater","0.45 mg/L","0.45 mg/L","117","27035"
"1180026","2016","Nitrate","Trommald","Crow Wing","Trommald","Groundwater","0.05 mg/L","0.05 mg/L","64","27035"
"1190001","2016","Nitrate","Apple Valley","Dakota","Apple Valley","Groundwater","0.19 mg/L","0.19 mg/L","50200","27037"
"1190002","2016","Nitrate","Burnsville","Dakota","Burnsville","Surface Water","0.24 mg/L","0.24 mg/L","61262","27037"
"1190007","2016","Nitrate","Eagan","Dakota","Eagan","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","64972","27037"
"1190008","2016","Nitrate","Farmington","Dakota","Farmington","Groundwater","0.1164 mg/L","0.63 mg/L","18735","27037"
"1190009","2016","Nitrate","Empire Township","Dakota","Farmington","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1244","27037"
"1190010","2016","Nitrate","Hampton","Dakota","Hampton","Groundwater","1.4 mg/L","1.7 mg/L","691","27037"
"1190011","2016","Nitrate","New Trier","Dakota","Hampton","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","120","27037"
"1190012","2016","Nitrate","Hastings","Dakota","Hastings","Groundwater","6.5 mg/L","8.2 mg/L","22335","27037"
"1190013","2016","Nitrate","Minnesota Veterans Home","Dakota","Hastings","Groundwater","2.5 mg/L","2.5 mg/L","235","27037"
"1190031","2016","Nitrate","Empire Rentals, LLC","Dakota","Hastings","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","53","27037"
"1190014","2016","Nitrate","Inver Grove Heights","Dakota","Inver Grove Heights","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","34189","27037"
"1190027","2016","Nitrate","Skyline Village Mobile Home Park","Dakota","Inver Grove Heights","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1185","27037"
"1190015","2016","Nitrate","Lakeville","Dakota","Lakeville","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","57048","27037"
"1190016","2016","Nitrate","Queen Anne Court","Dakota","Lakeville","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","400","27037"
"1190029","2016","Nitrate","Visitation Convent","Dakota","Mendota Heights","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","300","27037"
"1190025","2016","Nitrate","Randolph","Dakota","Randolph","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","355","27037"
"1190019","2016","Nitrate","Rosemount","Dakota","Rosemount","Groundwater","0.6725 mg/L","4.3 mg/L","21000","27037"
"1190020","2016","Nitrate","South Saint Paul","Dakota","South St. Paul","Groundwater","1.2625 mg/L","2.9 mg/L","20250","27037"
"1190021","2016","Nitrate","Southridge Mobile Home Park","Dakota","South St. Paul","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","130","27037"
"1190022","2016","Nitrate","Lexington Riverside Condominium","Dakota","St. Paul","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","200","27037"
"1190028","2016","Nitrate","Vermillion","Dakota","Vermillion","Groundwater","3.4 mg/L","3.4 mg/L","451","27037"
"1200001","2016","Nitrate","Claremont","Dodge","Claremont","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","548","27039"
"1200002","2016","Nitrate","Dodge Center","Dodge","Dodge Center","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","2670","27039"
"1200004","2016","Nitrate","Hayfield","Dodge","Hayfield","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1340","27039"
"1200005","2016","Nitrate","Kasson","Dodge","Kasson","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","6010","27039"
"1200006","2016","Nitrate","Mantorville","Dodge","Mantorville","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","947","27039"
"1200007","2016","Nitrate","West Concord","Dodge","West Concord","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","782","27039"
"1210001","2016","Nitrate","Alexandria","Douglas","Alexandria","Groundwater","0.45 mg/L","0.45 mg/L","12415","27041"
"1210002","2016","Nitrate","Hi View Park","Douglas","Alexandria","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","150","27041"
"1210009","2016","Nitrate","Brandon","Douglas","Brandon","Groundwater","0.43 mg/L","0.43 mg/L","489","27041"
"1210010","2016","Nitrate","Carlos","Douglas","Carlos","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","455","27041"
"1210013","2016","Nitrate","Evansville","Douglas","Evansville","Groundwater","0.35 mg/L","0.35 mg/L","612","27041"
"1210021","2016","Nitrate","Garfield","Douglas","Garfield","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","308","27041"
"1210023","2016","Nitrate","Eagle's Landing Development","Douglas","Garfield","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","40","27041"
"1210017","2016","Nitrate","Kensington","Douglas","Kensington","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","312","27041"
"1210028","2016","Nitrate","Westbrook Estates","Douglas","La Grande Township","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","42","27041"
"1210027","2016","Nitrate","Westside Del Valle Homeowners Assoc.","Douglas","Miltona","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","40","27041"
"1210020","2016","Nitrate","Osakis","Douglas","Osakis","Groundwater","0.68 mg/L","0.68 mg/L","1740","27041"
"1220001","2016","Nitrate","Blue Earth","Faribault","Blue Earth","Groundwater","0.79 mg/L","0.79 mg/L","3353","27043"
"1220002","2016","Nitrate","Bricelyn","Faribault","Bricelyn","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","359","27043"
"1220003","2016","Nitrate","Delavan","Faribault","Delavan","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","171","27043"
"1220005","2016","Nitrate","Easton","Faribault","Easton","Groundwater","1.3 mg/L","1.3 mg/L","199","27043"
"1220004","2016","Nitrate","Elmore","Faribault","Elmore","Groundwater","0.18 mg/L","0.18 mg/L","663","27043"
"1220007","2016","Nitrate","Frost","Faribault","Frost","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","191","27043"
"1220012","2016","Nitrate","Huntley Well Corporation","Faribault","Huntley","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","78","27043"
"1220008","2016","Nitrate","Kiester","Faribault","Kiester","Groundwater","0.99 mg/L","0.99 mg/L","491","27043"
"1220013","2016","Nitrate","Minnesota Lake","Faribault","Minnesota Lake","Groundwater","0.33 mg/L","0.33 mg/L","683","27043"
"1220009","2016","Nitrate","Walters","Faribault","Walters","Groundwater","0.07 mg/L","0.07 mg/L","71","27043"
"1220010","2016","Nitrate","Wells","Faribault","Wells","Groundwater","0.58 mg/L","0.58 mg/L","2307","27043"
"1220011","2016","Nitrate","Winnebago","Faribault","Winnebago","Groundwater","0.79 mg/L","0.79 mg/L","1418","27043"
"1230001","2016","Nitrate","Canton","Fillmore","Canton","Groundwater","2.25 mg/L","2.9 mg/L","346","27045"
"1230002","2016","Nitrate","Chatfield","Fillmore","Chatfield","Groundwater","2.85 mg/L","4.0 mg/L","2794","27045"
"1230003","2016","Nitrate","Fountain","Fillmore","Fountain","Groundwater","0.28 mg/L","0.28 mg/L","406","27045"
"1230005","2016","Nitrate","Harmony","Fillmore","Harmony","Groundwater","1.035 mg/L","1.1 mg/L","1020","27045"
"1230006","2016","Nitrate","Lanesboro","Fillmore","Lanesboro","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","788","27045"
"1230007","2016","Nitrate","Mabel","Fillmore","Mabel","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","747","27045"
"1230008","2016","Nitrate","Ostrander","Fillmore","Ostrander","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","256","27045"
"1230009","2016","Nitrate","Peterson","Fillmore","Peterson","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","199","27045"
"1230004","2016","Nitrate","Greenleafton","Fillmore","Preston","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","50","27045"
"1230010","2016","Nitrate","Preston","Fillmore","Preston","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1325","27045"
"1230011","2016","Nitrate","Rushford","Fillmore","Rushford","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1776","27045"
"1230014","2016","Nitrate","Rushford Village","Fillmore","Rushford","Groundwater","0.4 mg/L","0.4 mg/L","265","27045"
"1230012","2016","Nitrate","Spring Valley","Fillmore","Spring Valley","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","2580","27045"
"1230013","2016","Nitrate","Wykoff","Fillmore","Wykoff","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","444","27045"
"1240001","2016","Nitrate","Albert Lea","Freeborn","Albert Lea","Groundwater","0.34 mg/L","0.49 mg/L","18016","27047"
"1240017","2016","Nitrate","Elmwood Terrace","Freeborn","Albert Lea","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","112","27047"
"1240004","2016","Nitrate","Alden","Freeborn","Alden","Groundwater","1.1 mg/L","1.1 mg/L","661","27047"
"1240005","2016","Nitrate","Clarks Grove","Freeborn","Clarks Grove","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","709","27047"
"1240006","2016","Nitrate","Conger","Freeborn","Conger","Groundwater","0.26 mg/L","0.26 mg/L","146","27047"
"1240007","2016","Nitrate","Emmons","Freeborn","Emmons","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","384","27047"
"1240008","2016","Nitrate","Freeborn","Freeborn","Freeborn","Groundwater","0.0475 mg/L","0.07 mg/L","297","27047"
"1240009","2016","Nitrate","Geneva","Freeborn","Geneva","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","457","27047"
"1240010","2016","Nitrate","Glenville","Freeborn","Glenville","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","670","27047"
"1240012","2016","Nitrate","Hayward","Freeborn","Hayward","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","248","27047"
"1240013","2016","Nitrate","Hollandale","Freeborn","Hollandale","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","300","27047"
"1240014","2016","Nitrate","Manchester","Freeborn","Manchester","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","54","27047"
"1240015","2016","Nitrate","Myrtle","Freeborn","Myrtle","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","48","27047"
"1240016","2016","Nitrate","Twin Lakes","Freeborn","Twin Lakes","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","156","27047"
"1250006","2016","Nitrate","Bellechester","Goodhue","Bellechester","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","169","27049"
"1250001","2016","Nitrate","Cannon Falls","Goodhue","Cannon Falls","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","4109","27049"
"1250003","2016","Nitrate","Oak Lane Mobile Home Park","Goodhue","Cannon Falls","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","100","27049"
"1250021","2016","Nitrate","Dennison","Goodhue","Dennison","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","171","27049"
"1250005","2016","Nitrate","Goodhue","Goodhue","Goodhue","Groundwater","5.375 mg/L","5.7 mg/L","1176","27049"
"1250007","2016","Nitrate","Kenyon","Goodhue","Kenyon","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1817","27049"
"1250012","2016","Nitrate","Pine Island","Goodhue","Pine Island","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","3318","27049"
"1250013","2016","Nitrate","Red Wing","Goodhue","Red Wing","Groundwater","0.485 mg/L","0.91 mg/L","16459","27049"
"1250015","2016","Nitrate","Twin Fawn Mobile Home Park","Goodhue","Red Wing","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","30","27049"
"1250017","2016","Nitrate","MN Correctional Facility - Red Wing","Goodhue","Red Wing","Groundwater","0.0675 mg/L","0.11 mg/L","170","27049"
"1250018","2016","Nitrate","Wanamingo","Goodhue","Wanamingo","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1055","27049"
"1250020","2016","Nitrate","Zumbrota","Goodhue","Zumbrota","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","3172","27049"
"1260001","2016","Nitrate","Ashby","Grant","Ashby","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","446","27051"
"1260002","2016","Nitrate","Barrett","Grant","Barrett","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","415","27051"
"1260003","2016","Nitrate","Elbow Lake","Grant","Elbow Lake","Groundwater","0.23 mg/L","0.23 mg/L","1200","27051"
"1260005","2016","Nitrate","Herman","Grant","Herman","Groundwater","0.09 mg/L","0.09 mg/L","430","27051"
"1260006","2016","Nitrate","Hoffman","Grant","Hoffman","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","630","27051"
"1260007","2016","Nitrate","Norcross","Grant","Norcross","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","52","27051"
"1260008","2016","Nitrate","Wendell","Grant","Wendell","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","177","27051"
"1270001","2016","Nitrate","Bloomington","Hennepin","Bloomington","Purchased Surface Water","0.025 mg/L (ND)","0.025 mg/L (ND)","85400","27053"
"1270004","2016","Nitrate","Brooklyn Center","Hennepin","Brooklyn Center","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","30104","27053"
"1270005","2016","Nitrate","Brooklyn Park","Hennepin","Brooklyn Park","Groundwater","0.04 mg/L","0.1 mg/L","75781","27053"
"1270061","2016","Nitrate","Riverview Apartment Partnership","Hennepin","Brooklyn Park","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","700","27053"
"1270062","2016","Nitrate","West Broadway Apartments","Hennepin","Brooklyn Park","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","125","27053"
"1270006","2016","Nitrate","Champlin","Hennepin","Champlin","Groundwater","0.1067 mg/L","0.27 mg/L","24470","27053"
"1270076","2016","Nitrate","Engels Apartments","Hennepin","Champlin","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","33","27053"
"1270015","2016","Nitrate","Maple Hill Estates","Hennepin","Corcoran","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","490","27053"
"1270075","2016","Nitrate","Corcoran","Hennepin","Corcoran","Purchased Groundwater","0.05 mg/L","0.05 mg/L","58","27053"
"1270008","2016","Nitrate","Crystal","Hennepin","Crystal","Purchased Surface Water","0.52 mg/L","0.52 mg/L","22151","27053"
"1270071","2016","Nitrate","El Presidente Apartments","Hennepin","Crystal","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","25","27053"
"1270073","2016","Nitrate","Dayton","Hennepin","Dayton","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","305","27053"
"1270010","2016","Nitrate","Eden Prairie","Hennepin","Eden Prairie","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","62004","27053"
"1270011","2016","Nitrate","Edina","Hennepin","Edina","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","49050","27053"
"1270012","2016","Nitrate","Excelsior","Hennepin","Excelsior","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","2230","27053"
"1270013","2016","Nitrate","Tonka Bay","Hennepin","Excelsior","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1475","27053"
"1270014","2016","Nitrate","Golden Valley","Hennepin","Golden Valley","Purchased Surface Water","0.52 mg/L","0.52 mg/L","20371","27053"
"1270074","2016","Nitrate","Greenfield","Hennepin","Greenfield","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","250","27053"
"1270016","2016","Nitrate","Hopkins","Hennepin","Hopkins","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","17145","27053"
"1270018","2016","Nitrate","Long Lake","Hennepin","Long Lake","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","1723","27053"
"1270019","2016","Nitrate","Loretto","Hennepin","Loretto","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","658","27053"
"1270020","2016","Nitrate","Maple Grove","Hennepin","Maple Grove","Groundwater","0.05 mg/L","0.05 mg/L","62000","27053"
"1270021","2016","Nitrate","Maple Plain","Hennepin","Maple Plain","Groundwater","0.11 mg/L","0.11 mg/L","1768","27053"
"1270023","2016","Nitrate","Medina","Hennepin","Medina","Groundwater","0.1263 mg/L","0.43 mg/L","5200","27053"
"1270024","2016","Nitrate","Minneapolis","Hennepin","Minneapolis","Surface Water","0.52 mg/L","0.52 mg/L","411273","27053"
"1270048","2016","Nitrate","Saint Anthony Village","Hennepin","Minneapolis","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","8226","27053"
"1270031","2016","Nitrate","Minnetonka","Hennepin","Minnetonka","Groundwater","0.0713 mg/L","0.26 mg/L","50747","27053"
"1270034","2016","Nitrate","Minnetonka Beach","Hennepin","Minnetonka Beach","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","539","27053"
"1270036","2016","Nitrate","Minnetrista","Hennepin","Minnetrista","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","2913","27053"
"1270038","2016","Nitrate","Mound","Hennepin","Mound","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","9087","27053"
"1270040","2016","Nitrate","New Hope","Hennepin","New Hope","Purchased Surface Water","0.52 mg/L","0.52 mg/L","20873","27053"
"1270041","2016","Nitrate","Orono","Hennepin","Orono","Groundwater","0.1025 mg/L","0.18 mg/L","2970","27053"
"1270042","2016","Nitrate","Osseo","Hennepin","Osseo","Purchased Groundwater","0.05 mg/L","0.05 mg/L","2494","27053"
"1270025","2016","Nitrate","Sun Valley Mobile Home Park","Hennepin","Plymouth","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","150","27053"
"1270044","2016","Nitrate","Plymouth","Hennepin","Plymouth","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","72644","27053"
"1270066","2016","Nitrate","Countryside Estates","Hennepin","Plymouth","Groundwater","0.0667 mg/L","0.15 mg/L","106","27053"
"1270026","2016","Nitrate","Woodlawn Terrace Mobile Home Park","Hennepin","Richfield","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","70","27053"
"1270045","2016","Nitrate","Richfield","Hennepin","Richfield","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","35979","27053"
"1270046","2016","Nitrate","Robbinsdale","Hennepin","Robbinsdale","Groundwater","0.1267 mg/L","0.33 mg/L","13953","27053"
"1270047","2016","Nitrate","Rogers","Hennepin","Rogers","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","9389","27053"
"1270051","2016","Nitrate","Shorewood","Hennepin","Shorewood","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","3371","27053"
"1270053","2016","Nitrate","Spring Park","Hennepin","Spring Park","Groundwater","0.74 mg/L","0.74 mg/L","1673","27053"
"1270049","2016","Nitrate","Saint Bonifacius","Hennepin","St. Bonifacius","Groundwater","0.98 mg/L","0.98 mg/L","2365","27053"
"1270050","2016","Nitrate","Saint Louis Park","Hennepin","St. Louis Park","Groundwater","0.1092 mg/L","0.27 mg/L","45505","27053"
"1270054","2016","Nitrate","Wayzata","Hennepin","Wayzata","Groundwater","0.1825 mg/L","0.34 mg/L","3781","27053"
"1280002","2016","Nitrate","Caledonia","Houston","Caledonia","Groundwater","0.465 mg/L","0.88 mg/L","2868","27055"
"1280003","2016","Nitrate","Eitzen","Houston","Eitzen","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","243","27055"
"1280004","2016","Nitrate","Hokah","Houston","Hokah","Groundwater","0.08 mg/L","0.08 mg/L","572","27055"
"1280005","2016","Nitrate","Houston","Houston","Houston","Groundwater","0.025 mg/L (ND)","0.025 mg/L (ND)","980","27055"
